kst_dtm,unison_wtg01_power_kw10m,unison_wtg02_power_kw10m,unison_wtg03_power_kw10m,unison_wtg04_power_kw10m,unison_wtg05_power_kw10m,unison_wtg01_ws,unison_wtg02_ws,unison_wtg03_ws,unison_wtg04_ws,unison_wtg05_ws,unison_wtg01_wd,unison_wtg02_wd,unison_wtg03_wd,unison_wtg04_wd,unison_wtg05_wd
2024-10-24 10:30:00,0.0,0.0,0.0,100.0,0.0,2.3,2.78,2.55,3.2,4.11,-97.8830888177413,-52.7793149702407,-121.236747975847,-82.9518321278223,-127.461130281961
2024-10-24 10:40:00,0.0,0.0,0.0,0.0,0.0,1.41,2.95,2.4,3.42,3.79,-90.8127438951457,-55.6251974691758,-118.42089398126,-78.7140468640563,-123.84707336109
2024-10-24 10:50:00,0.0,100.0,0.0,0.0,100.0,2.14,2.41,2.06,3.31,3.65,-106.669802794607,-62.6873995798308,-118.716059397228,-75.6367469264913,-121.351749917088
2024-10-24 11:00:00,0.0,0.0,0.0,0.0,0.0,1.76,2.08,2.73,2.7,3.23,-118.919445996371,-88.9265538483308,-122.636130378405,-83.3014260255238,-124.699195941588
2024-10-24 11:10:00,0.0,0.0,0.0,0.0,0.0,2.14,1.87,2.46,2.44,3.06,-114.039352717332,-93.4730618540993,-129.965724601832,-93.0571913320138,-127.900352554051
2024-10-24 11:20:00,0.0,0.0,0.0,0.0,0.0,1.1,2.54,3.06,2.43,2.91,-143.884906385379,-91.6490127559703,-134.358809403331,-99.9781985811128,-132.700106794103
2024-10-24 11:30:00,0.0,0.0,0.0,0.0,0.0,1.26,2.3,1.91,2.38,2.3,-145.829427945228,-100.395461619306,-132.981412607179,-98.7750275029193,-135.342416036165
2024-10-24 11:40:00,0.0,0.0,0.0,0.0,0.0,1.14,2.4,3.21,3.31,3.51,-122.911568889154,-98.8536105477313,-140.196917778136,-94.7617145322977,-136.052957506051
2024-10-24 11:50:00,0.0,0.0,100.0,0.0,0.0,1.42,2.15,3.02,2.71,3.05,-96.7086384823793,-92.1855831214898,-142.094377264222,-96.3219736729397,-135.132891318725
2024-10-24 12:00:00,0.0,0.0,0.0,100.0,100.0,2.05,2.37,3.13,3.3,3.6,-107.10119008836,-85.0933533971038,-142.43820105505,-99.2293177518123,-133.381331337605
2024-10-24 12:10:00,0.0,0.0,0.0,0.0,0.0,1.66,2.67,2.92,3.11,3.55,-105.117935209404,-81.7401903651432,-140.489161768039,-94.3042885151353,-134.075206202957
2024-10-24 12:20:00,0.0,0.0,0.0,0.0,0.0,2.11,2.14,3.19,3.7,3.74,-99.0896602273403,-83.6810340041102,-139.511140122585,-89.8517511178073,-131.260434519529
2024-10-24 12:30:00,0.0,0.0,0.0,0.0,100.0,1.65,2.66,2.68,3.33,4.11,-112.737035246379,-89.8425339970757,-142.965041744265,-92.4288100609663,-128.527527067033
2024-10-24 12:40:00,0.0,0.0,0.0,0.0,0.0,1.79,2.15,3.03,2.87,3.36,-97.9048295818648,-90.2398856804498,-138.096783092431,-96.6796471961478,-130.124020214537
2024-10-24 12:50:00,0.0,0.0,0.0,100.0,0.0,2.25,2.01,2.62,3.02,3.16,-94.3790742210838,-92.9242746571523,-135.435983893465,-96.2662848671887,-132.898841721888
2024-10-24 13:00:00,0.0,0.0,0.0,0.0,100.0,1.61,3.02,2.43,3.55,4.06,-101.399004350543,-93.7088416000058,-134.031626300408,-95.3937041590522,-133.644810437588
2024-10-24 13:10:00,0.0,0.0,100.0,0.0,0.0,2.05,2.11,2.87,2.61,3.21,-111.431868486828,-103.83864280868,-139.745497977092,-108.477432395065,-139.72844082384
2024-10-24 13:20:00,0.0,0.0,0.0,0.0,0.0,1.61,2.18,2.51,3.3,3.2,-102.008124754642,-95.8384979013368,-139.758115684765,-107.256645443113,-149.338644654566
2024-10-24 13:30:00,0.0,0.0,0.0,0.0,0.0,1.83,2.89,2.82,2.95,3.32,-94.3409237838197,-87.1545170790083,-134.830778172373,-102.469807656944,-151.863270413041
2024-10-24 13:40:00,0.0,0.0,0.0,0.0,100.0,1.54,2.95,2.22,2.71,3.19,-94.6451644569002,-110.09126539097,-143.557963930205,-115.047432188706,-153.677017953557
2024-10-24 13:50:00,0.0,0.0,0.0,100.0,0.0,1.77,1.66,3.53,3.39,3.28,-76.9905727136903,-132.573779228283,-139.091591060225,-114.078511253779,-153.479718115922
2024-10-24 14:00:00,0.0,0.0,0.0,0.0,0.0,3.07,2.35,3.03,3.75,3.96,-85.7655371518673,-142.669058424427,-145.636205400049,-106.162687650674,-146.840501437032
2024-10-24 14:10:00,0.0,0.0,0.0,0.0,0.0,1.53,1.53,1.61,2.47,2.92,-105.35771436051,-179.721564308249,148.224835735379,-139.011956788591,-148.125970612784
2024-10-24 14:20:00,0.0,0.0,0.0,0.0,0.0,1.95,1.71,2.43,1.55,1.99,-96.7783429484377,150.450022074502,92.8681962267555,-170.472083679195,-149.034509021891
2024-10-24 14:30:00,0.0,0.0,0.0,0.0,0.0,1.63,1.79,2.54,1.75,1.42,-104.264047178112,151.896972226955,80.1714267022997,152.595327141283,156.307897326548
2024-10-24 14:40:00,0.0,0.0,0.0,0.0,0.0,0.86,1.97,2.68,2.77,1.93,-120.952345359393,148.342701286893,75.7978464494119,108.97856321379,79.156296575885
2024-10-24 14:50:00,0.0,0.0,0.0,0.0,0.0,1.56,1.27,2.19,2.72,2.94,-121.694587527714,142.567864289028,72.9634935845171,100.213490984965,54.1274353739711
2024-10-24 15:00:00,0.0,0.0,0.0,0.0,0.0,1.7,2.34,2.72,2.76,2.48,-179.440553899983,126.645969704249,66.5851315936617,98.8922642893338,50.0402960586052
2024-10-24 15:10:00,0.0,0.0,0.0,0.0,0.0,2.41,2.49,2.48,2.6,2.22,105.532378594156,107.375533368621,62.1268019810506,92.5887041769832,52.5644941745426
2024-10-24 15:20:00,0.0,0.0,0.0,0.0,0.0,1.6,1.97,2.42,2.61,3.0,88.2624759136702,88.0760274248449,66.5442218938154,70.2510944600479,49.0614696306559
2024-10-24 15:30:00,0.0,0.0,0.0,0.0,0.0,1.53,2.04,2.83,2.7,2.43,91.345698936473,84.430160800264,66.8780827264639,55.0451909077375,46.4622940623347
2024-10-24 15:40:00,0.0,0.0,0.0,0.0,0.0,1.75,1.77,2.18,2.75,3.12,112.324262050969,86.021547935871,65.2311321009767,56.7445640664035,54.2816698304492
2024-10-24 15:50:00,0.0,0.0,0.0,0.0,0.0,0.9899999,1.91,2.37,2.47,2.33,125.757853117823,76.426576821133,76.0049028613545,53.9070663684222,71.7938224975787
2024-10-24 16:00:00,0.0,0.0,0.0,0.0,0.0,1.03,2.52,2.62,2.86,3.14,123.05097730994,76.7596852887872,72.1231731941081,51.2466966423347,87.9031191334996
2024-10-24 16:10:00,100.0,0.0,0.0,0.0,100.0,1.58,1.73,3.16,3.34,3.33,87.3049256601153,85.4618966265119,50.6149183139462,56.5879555053948,87.7017927829783
2024-10-24 16:20:00,0.0,0.0,0.0,100.0,0.0,3.73,2.23,4.07,4.26,3.79,52.529050756235,91.2043071497809,37.1578848065878,56.3568174529326,80.7182742983222
2024-10-24 16:30:00,0.0,0.0,0.0,0.0,0.0,1.98,1.87,2.93,3.37,3.15,102.706796057674,88.1951411265859,36.0253626479764,55.6250497866673,84.2037280400948
2024-10-24 16:40:00,0.0,0.0,0.0,0.0,0.0,0.81,1.82,1.81,2.03,1.91,115.620160606986,80.897319945643,43.3780761718119,69.6434815634661,61.0662161979249
2024-10-24 16:50:00,0.0,0.0,0.0,0.0,0.0,1.74,1.96,2.25,2.48,3.22,96.2738381909499,73.7434489225869,46.0149031057502,71.4666963009289,36.6148115635263
2024-10-24 17:00:00,0.0,0.0,0.0,0.0,0.0,2.33,1.58,2.27,2.87,2.61,117.293800402767,82.1466380697207,49.889174817027,67.4412922917671,35.5295915579349
2024-10-24 17:10:00,0.0,0.0,0.0,0.0,0.0,1.64,2.36,2.34,2.7,2.71,119.960275953065,90.4904858992064,52.573461243369,69.691783744889,29.1134375680127
2024-10-24 17:20:00,0.0,0.0,0.0,0.0,0.0,1.84,2.11,2.05,2.51,2.92,108.83652538681,80.545780342971,36.6466370945511,59.5395233583325,34.7513551341598
2024-10-24 17:30:00,0.0,0.0,0.0,0.0,0.0,2.04,3.21,3.02,3.22,3.03,114.672566191244,74.7359913426984,28.4399100446251,58.7394226866461,36.5126251718129
2024-10-24 17:40:00,0.0,0.0,0.0,0.0,0.0,2.72,3.65,3.33,3.2,3.0,121.686033634148,74.4570217036709,28.9206012576043,61.0496929676069,34.3058042708225
2024-10-24 17:50:00,0.0,0.0,100.0,0.0,0.0,2.51,3.67,3.63,3.48,3.22,104.067176914989,76.4543644736749,29.978744326654,59.3850051517818,43.3406138838984
2024-10-24 18:00:00,0.0,0.0,0.0,0.0,0.0,2.68,3.06,3.15,2.66,2.94,92.0955818253424,77.5833235865126,30.8573541555171,58.1159834871406,48.6507873085456
2024-10-24 18:10:00,0.0,0.0,0.0,0.0,0.0,2.75,2.83,2.91,2.57,2.83,110.316933099864,84.5679866783511,38.2471735124797,63.6121660336289,58.6707294820011
2024-10-24 18:20:00,0.0,0.0,0.0,0.0,0.0,2.0,1.96,1.66,1.49,1.32,112.697645159311,89.9207973931601,46.5708104998413,73.8927685769229,52.3769021266774
2024-10-24 18:30:00,0.0,0.0,0.0,0.0,0.0,2.37,2.06,1.99,1.93,1.88,104.780784083155,95.2632525107354,50.0724779992285,80.0329345318303,37.806037301605
2024-10-24 18:40:00,0.0,0.0,0.0,0.0,0.0,2.79,2.0,2.7,2.53,2.45,109.896610153138,102.308850265451,51.4418824057169,82.2537043305636,39.3959815613661
2024-10-24 18:50:00,0.0,0.0,0.0,0.0,0.0,2.77,1.81,2.37,2.49,2.36,103.546771834724,109.477373262295,57.9934245011298,82.4707516626892,42.5134122615796
2024-10-24 19:00:00,0.0,0.0,0.0,0.0,0.0,2.6,2.09,2.18,1.8,2.15,105.438103174832,115.270845275567,59.6284871238328,82.5471752473269,43.4563920037591
2024-10-24 19:10:00,0.0,0.0,0.0,0.0,0.0,1.76,2.66,1.84,1.9,2.21,115.393691115292,110.754049460678,54.0705039207946,79.2339489742306,39.5754263446192
2024-10-24 19:20:00,0.0,0.0,0.0,0.0,0.0,1.8,2.28,1.86,2.31,2.49,125.424520137072,103.349812343872,51.4560760602088,77.4339417878433,38.4959779676851
2024-10-24 19:30:00,0.0,0.0,0.0,0.0,0.0,2.06,2.58,2.39,2.4,3.04,126.60919403094,97.9461566113628,49.0599434062957,80.6586818258819,41.9129797668121
2024-10-24 19:40:00,0.0,0.0,0.0,0.0,0.0,1.7,2.67,2.67,2.45,2.62,115.645754202533,95.956076658403,49.901207749196,82.2844400778961,43.1790518284399
2024-10-24 19:50:00,0.0,0.0,0.0,0.0,0.0,1.52,3.02,2.67,2.61,3.03,116.131490746738,95.3130130000251,47.8581096717429,78.9037293699002,40.5838020559141
2024-10-24 20:00:00,0.0,0.0,0.0,0.0,0.0,1.67,2.27,3.09,2.73,2.38,122.451394406832,91.0472428648053,41.6256988833016,72.0025951016737,33.616844889298
2024-10-24 20:10:00,0.0,0.0,0.0,0.0,0.0,2.11,3.16,2.51,3.22,3.29,126.297022685582,89.8988965577854,38.8029637021521,69.8949314404294,28.3231033986602
2024-10-24 20:20:00,0.0,0.0,0.0,0.0,0.0,2.33,2.1,2.17,2.57,2.21,126.454229182126,91.9194312075926,44.8062563588244,72.5175155327113,34.6915467443124
2024-10-24 20:30:00,0.0,0.0,0.0,0.0,0.0,1.72,2.11,2.34,2.35,2.63,125.841008466858,90.3314375426787,47.2050413979914,75.8296128081867,38.2415387644506
2024-10-24 20:40:00,0.0,0.0,0.0,0.0,0.0,2.07,2.19,2.65,2.28,2.93,123.793350289798,85.596877344245,42.2715201918696,75.7137306974249,33.0845543201046
2024-10-24 20:50:00,0.0,0.0,0.0,0.0,0.0,1.56,2.27,2.88,2.33,2.8,109.150929795346,78.0815116261766,36.3179967840596,67.5203529893287,26.3320585800233
2024-10-24 21:00:00,0.0,0.0,0.0,0.0,0.0,1.61,2.21,2.5,2.11,2.33,96.8962719100173,71.9739938846639,34.3363862117853,65.1929395473807,23.9711748464461
2024-10-24 21:10:00,0.0,0.0,0.0,0.0,0.0,2.81,1.73,1.98,1.84,2.21,82.5515345988758,77.7118156518183,42.2402167002082,77.5807871872304,31.9662054099179
2024-10-24 21:20:00,0.0,0.0,0.0,0.0,0.0,3.49,1.5,1.88,1.7,1.67,70.1767199146951,87.1288415576371,53.2982058028765,88.5816123776964,41.94845472366
2024-10-24 21:30:00,0.0,0.0,0.0,0.0,0.0,2.11,1.35,2.07,1.77,1.72,67.8897103162871,108.833039975006,62.4565663451949,90.9980306426504,51.4364896871587
2024-10-24 21:40:00,0.0,0.0,0.0,0.0,0.0,2.76,0.98,1.29,1.38,1.4,66.4218400000694,123.706937868756,73.987001646523,95.5917748023989,59.9968767018257
2024-10-24 21:50:00,0.0,0.0,0.0,0.0,0.0,2.86,1.42,0.89,1.16,1.11,63.3793737700178,108.932538359112,78.7143977500077,102.771153884041,65.1629645021867
2024-10-24 22:00:00,0.0,0.0,0.0,0.0,0.0,3.5,1.18,1.18,1.47,1.25,64.4877017683649,102.892725555621,79.9666041560175,107.015858527054,69.2793542970087
2024-10-24 22:10:00,0.0,0.0,0.0,0.0,0.0,3.67,0.75,1.38,1.54,1.6,65.6936925129999,92.8296216621954,71.6522770288638,99.0450241116934,61.4174268991129
2024-10-24 22:20:00,0.0,0.0,0.0,0.0,0.0,3.89,1.1,1.76,1.96,1.75,63.6566539220835,85.9716760995944,54.7072692240674,83.9626848078331,44.8343861524738
2024-10-24 22:30:00,100.0,0.0,0.0,0.0,0.0,3.78,1.3,1.27,1.25,1.49,59.1808508995227,94.4680239635196,38.6160389285034,68.8810099025737,28.2682516469496
2024-10-24 22:40:00,0.0,0.0,0.0,0.0,0.0,3.83,1.85,1.26,1.11,1.34,52.5877783248627,88.0758687628301,42.432146134324,60.8997440591844,29.3424688756819
2024-10-24 22:50:00,100.0,0.0,0.0,0.0,0.0,4.4,2.66,1.97,1.01,1.18,51.8353999381861,81.2962509594457,55.4318143214795,69.3671850441402,40.9663631918564
2024-10-24 23:00:00,0.0,0.0,0.0,0.0,0.0,4.35,2.47,2.19,1.31,1.12,56.5536435993719,90.2766143133328,61.0460008848938,79.9872694146479,49.7198284411521
2024-10-24 23:10:00,0.0,0.0,0.0,0.0,0.0,3.66,1.8,1.86,1.21,1.43,58.3334573982304,107.313706308241,71.5295182254647,93.6405282610691,60.4082914543614
2024-10-24 23:20:00,0.0,0.0,0.0,0.0,0.0,3.51,1.75,1.95,1.68,1.62,55.1946606164217,118.77873443249,76.459077209553,109.919880199478,69.6050978375186
2024-10-24 23:30:00,0.0,0.0,0.0,0.0,0.0,3.29,1.71,1.8,1.56,1.44,48.9700093751895,115.330717012154,69.9135745396222,113.280024921167,69.7822879777325
2024-10-24 23:40:00,100.0,0.0,0.0,0.0,0.0,3.82,1.76,1.82,1.48,1.56,44.4974891345015,105.031372484591,56.8162997932343,98.6467158892531,52.7273917786944
2024-10-24 23:50:00,0.0,0.0,0.0,0.0,0.0,3.91,1.88,1.54,1.55,1.73,41.5381431832545,85.5917228483284,46.5389388452017,72.1235291546669,31.7240232294362
2024-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,3.79,2.5,1.51,1.44,1.6,40.1208441194377,68.196629165899,39.1775864051868,57.0743573743313,25.2089650938995
2024-10-25 00:10:00,0.0,0.0,0.0,0.0,0.0,3.32,2.41,1.33,0.72,0.9,37.7549681602289,54.1752189060302,40.5281571127586,49.5085505315573,96.0529358119881
2024-10-25 00:20:00,0.0,0.0,0.0,0.0,0.0,3.03,3.29,2.76,1.51,1.74,32.1873692104852,43.3814132091071,4.87665592864962,35.0294248438635,-107.630156631018
2024-10-25 00:30:00,100.0,100.0,0.0,0.0,0.0,3.45,3.56,3.17,3.01,2.67,29.5246441728294,39.1309773046127,-49.1102389248733,24.2021172235198,-22.4755059495068
2024-10-25 00:40:00,0.0,0.0,0.0,0.0,0.0,4.3,3.11,2.78,2.57,2.49,30.6496389636716,33.2317776838239,-74.2493506751973,28.7408908251911,-42.2371557110128
2024-10-25 00:50:00,0.0,0.0,0.0,0.0,0.0,4.45,2.61,2.26,2.23,2.29,32.1346761563975,34.9381927441779,-77.0697521745373,34.4702670448988,-44.4659408643633
2024-10-25 01:00:00,100.0,0.0,0.0,0.0,0.0,4.0,3.46,2.49,2.3,2.52,33.7729811313491,41.0642724661235,-53.8728761997688,28.4343302865972,-26.4368877236333
2024-10-25 01:10:00,0.0,100.0,0.0,0.0,0.0,4.1,3.99,3.76,2.97,3.5,35.1989514995906,41.368351346895,-44.5163921920548,31.5740017486723,-29.9856731429258
2024-10-25 01:20:00,100.0,0.0,0.0,0.0,0.0,4.12,4.23,3.6,3.1,2.49,35.2385559937792,42.4067586934103,-47.8831452233138,32.7261504790887,-33.5496454108898
2024-10-25 01:30:00,0.0,100.0,100.0,0.0,0.0,4.38,4.79,3.36,2.86,2.48,35.7198779727927,45.2460056976127,-66.9319408749508,41.1618864274799,-32.0575229336438
2024-10-25 01:40:00,100.0,0.0,0.0,0.0,0.0,4.57,4.12,2.68,2.08,2.06,38.2857260050592,43.2975482588697,-83.5767694257748,44.6090024215475,-66.8088813767192
2024-10-25 01:50:00,100.0,100.0,0.0,0.0,0.0,4.6,3.36,2.57,2.45,2.27,42.5552820596808,46.1251066387262,-97.9983216725013,32.8522795057173,-77.6863761875898
2024-10-25 02:00:00,0.0,0.0,0.0,0.0,0.0,4.76,4.2,3.59,3.41,3.58,42.8570239410637,51.7912225745379,-111.323581710989,31.4896704571065,-42.5645443944587
2024-10-25 02:10:00,100.0,100.0,0.0,0.0,0.0,5.21,4.79,3.64,2.57,2.78,40.9262797432128,48.9246171454794,-107.949548956308,34.2425079023671,-47.7263825739302
2024-10-25 02:20:00,100.0,0.0,0.0,0.0,0.0,5.08,4.21,3.25,1.55,2.03,43.3572959064542,47.0647036660016,-132.876501369372,40.7758110282977,-136.780997478435
2024-10-25 02:30:00,0.0,0.0,0.0,0.0,0.0,4.62,3.29,1.64,1.97,1.92,46.5728588220848,51.4953264921112,123.113533183199,43.3162369928116,127.064072732418
2024-10-25 02:40:00,100.0,0.0,0.0,0.0,0.0,4.84,3.5,2.54,1.75,2.3,47.786100990884,55.0963429372175,31.4042993339161,54.3293003066438,83.1109339591342
2024-10-25 02:50:00,100.0,0.0,0.0,0.0,0.0,4.02,3.08,2.66,2.17,2.48,49.0413867920293,56.7002415464803,31.7976318687575,61.1194888391453,75.1697079594615
2024-10-25 03:00:00,0.0,100.0,100.0,0.0,0.0,4.54,3.71,3.28,3.08,3.08,49.2601997721025,56.3054162166558,53.9145506099874,51.2751871618956,103.072796503592
2024-10-25 03:10:00,100.0,100.0,0.0,0.0,0.0,5.09,4.16,3.5,2.44,2.87,48.9982097768983,54.7801383401221,71.695928409906,44.6038820664409,148.65136536878
2024-10-25 03:20:00,100.0,0.0,0.0,0.0,100.0,4.85,4.47,3.64,2.56,2.86,50.2448213860089,53.1810728861934,113.199247440974,41.4808365072616,-159.30793299618
2024-10-25 03:30:00,100.0,100.0,100.0,100.0,0.0,4.99,4.87,4.2,3.11,3.1,50.346356532134,53.7123915168781,-164.997209914859,35.3635644415839,-101.511713953436
2024-10-25 03:40:00,100.0,100.0,100.0,0.0,0.0,5.12,4.79,4.58,3.65,3.82,48.2179073132566,54.5688140786131,-138.749755709787,31.0054036449551,-73.3434522944482
2024-10-25 03:50:00,100.0,100.0,0.0,0.0,100.0,5.07,4.73,4.39,3.78,4.04,46.9480001758459,52.4532796436404,166.737394125952,32.118058353096,-102.683352703805
2024-10-25 04:00:00,200.0,100.0,100.0,100.0,0.0,5.1,4.6,4.42,3.7,4.27,46.5246826465193,51.6229323839155,122.952090575496,35.6977336741131,-146.516946403765
2024-10-25 04:10:00,100.0,100.0,100.0,0.0,100.0,5.26,4.84,4.45,3.86,4.54,45.8697046328287,51.4529677249112,108.113197022201,37.3854896863723,-160.116240359176
2024-10-25 04:20:00,100.0,0.0,0.0,100.0,0.0,5.69,5.14,4.41,3.95,4.5,46.137684653422,51.50555067826,90.7887045603954,36.8854580213017,-161.147451000281
2024-10-25 04:30:00,100.0,100.0,100.0,0.0,0.0,5.37,4.9,4.34,3.56,4.31,46.4755306483443,52.3305544034866,88.9236103112033,35.8715182130416,-134.659903863679
2024-10-25 04:40:00,100.0,100.0,0.0,0.0,100.0,5.12,4.77,4.39,3.41,3.97,46.8196680199973,52.5575705718458,92.0185261165902,35.805582135645,-114.676525419481
2024-10-25 04:50:00,100.0,0.0,0.0,0.0,0.0,5.3,4.56,3.95,3.2,3.5,48.4111816801159,54.2502892103938,71.5147002354649,39.7228441277525,-151.278407432326
2024-10-25 05:00:00,100.0,100.0,0.0,0.0,0.0,4.97,4.01,3.47,2.39,2.88,49.0454690956268,58.3947444674205,56.1317653236688,45.263785303421,138.549825021019
2024-10-25 05:10:00,100.0,0.0,0.0,0.0,0.0,4.88,3.45,2.83,2.44,2.59,51.5248656931799,61.187473077603,41.6901646411306,47.9822260156218,98.1941654599769
2024-10-25 05:20:00,100.0,0.0,100.0,0.0,0.0,4.84,3.17,2.88,2.35,1.96,51.6828747907952,59.4718167955458,42.7314942776976,45.1656257550551,96.644241869937
2024-10-25 05:30:00,100.0,100.0,0.0,0.0,0.0,5.19,3.98,2.98,2.32,3.51,48.0101033881436,58.3806563621219,49.3174584640085,42.0260087852832,100.693993404396
2024-10-25 05:40:00,100.0,0.0,0.0,0.0,0.0,5.38,4.17,3.49,2.86,3.09,47.7452096027262,58.0928461876541,43.3780735644565,44.6229654484038,105.839149267761
2024-10-25 05:50:00,100.0,100.0,0.0,0.0,0.0,5.48,4.13,3.66,3.13,3.41,51.4776208996986,56.6552071791624,52.5769845217571,44.6778197986607,117.80361317224
2024-10-25 06:00:00,100.0,0.0,100.0,0.0,0.0,5.06,4.24,3.66,3.08,3.46,53.0756632104871,55.2363797278071,58.9101594411544,41.2406765391453,173.922301636359
2024-10-25 06:10:00,100.0,100.0,0.0,0.0,0.0,5.26,4.32,3.81,3.3,3.3,51.5932647418947,53.0830928863195,68.1533526906084,40.7919801539419,-172.803870781086
2024-10-25 06:20:00,100.0,0.0,0.0,100.0,100.0,5.06,4.07,3.49,3.0,3.41,50.5570406954151,51.4159409474264,86.8388124115727,40.0836325242174,173.426136423259
2024-10-25 06:30:00,100.0,100.0,0.0,0.0,0.0,5.2,4.23,3.44,3.02,3.62,51.3211226563175,51.0556806196795,100.469430997469,38.6667480378184,-160.701374380711
2024-10-25 06:40:00,100.0,100.0,100.0,0.0,0.0,5.46,4.15,3.84,3.54,3.62,59.9571803054367,51.4331057487404,131.933298039885,37.0137230486594,-147.306417567113
2024-10-25 06:50:00,100.0,0.0,0.0,0.0,0.0,5.2,4.31,3.78,3.36,3.49,68.4697214855426,51.6024950837316,127.277151207617,36.3048643939671,-157.655843112556
2024-10-25 07:00:00,0.0,100.0,0.0,100.0,0.0,4.57,4.34,4.0,3.57,3.37,70.7360174371304,53.4715985249592,87.1509016966306,38.0515353038542,-177.336027381675
2024-10-25 07:10:00,100.0,100.0,100.0,0.0,100.0,4.24,4.21,3.64,3.26,3.44,70.6398268700016,56.6137467979854,93.3645025966827,37.5900772536448,-174.377844352614
2024-10-25 07:20:00,100.0,100.0,0.0,0.0,0.0,4.38,4.78,3.97,3.55,3.75,69.6279166838584,56.049633391219,122.600988441797,37.1306213976944,178.815544819052
2024-10-25 07:30:00,0.0,0.0,100.0,0.0,100.0,4.08,4.87,3.82,4.01,4.12,69.307671023113,52.3044269401064,129.004453767258,38.2760641012552,152.142835154965
2024-10-25 07:40:00,100.0,100.0,0.0,100.0,0.0,4.49,4.35,3.58,3.38,4.13,68.9875176044046,51.7333799160954,115.627979960649,40.0002845826123,133.717715302777
2024-10-25 07:50:00,100.0,0.0,0.0,0.0,0.0,5.06,3.82,3.33,3.59,3.5,70.3871333551695,55.8624732797999,97.1623916766422,42.2564679572709,128.640347911203
2024-10-25 08:00:00,100.0,100.0,100.0,100.0,0.0,4.19,4.36,3.88,3.83,3.8,69.326450293582,60.1908503897261,73.8541910656244,44.8597708986585,121.243305221714
2024-10-25 08:10:00,200.0,100.0,0.0,0.0,100.0,5.37,4.25,4.6,4.75,4.03,64.2864448779679,60.1337107935082,68.5968835020687,46.8533497021395,89.8483257539019
2024-10-25 08:20:00,200.0,100.0,100.0,100.0,0.0,6.53,4.68,4.43,4.51,3.66,61.2154831204117,62.177665008967,70.7919114708751,46.7797208945282,71.878724695029
2024-10-25 08:30:00,200.0,0.0,0.0,0.0,0.0,6.68,4.36,4.17,4.19,3.38,61.0027148837519,66.8702681477064,64.5072991943382,48.8901563671889,56.5021552997805
2024-10-25 08:40:00,200.0,0.0,0.0,0.0,0.0,6.58,3.84,3.87,4.0,3.37,61.9971685541127,68.5691821364209,51.2675096114158,54.293989689632,36.6396871528024
2024-10-25 08:50:00,100.0,0.0,0.0,0.0,0.0,6.59,3.26,4.0,3.54,3.03,64.0369098001264,73.8540713501565,39.603028819858,58.6098970523648,38.0635054440665
2024-10-25 09:00:00,0.0,0.0,0.0,0.0,0.0,5.15,2.32,2.84,2.89,2.99,66.8404278163091,78.4320278457752,36.9703630598787,59.5061514980525,39.3698293455034
2024-10-25 09:10:00,100.0,0.0,0.0,0.0,0.0,4.32,2.43,2.61,2.7,2.84,67.6914667029461,78.5273048457456,38.2481151792733,62.9178819946553,32.3849946418597
2024-10-25 09:20:00,0.0,100.0,0.0,0.0,0.0,4.26,2.23,2.71,2.73,3.21,67.8953573889534,79.2349168677074,38.0175743033481,65.4115105136785,35.6852399473267
2024-10-25 09:30:00,100.0,0.0,100.0,100.0,100.0,3.97,2.73,2.88,3.01,3.07,69.9461081808992,79.0150490696629,34.5958538946666,67.5790837275558,34.4432699956847
2024-10-25 09:40:00,0.0,0.0,0.0,0.0,0.0,4.07,2.61,3.06,3.02,3.51,73.666328978883,85.960098226619,39.6618968838808,79.1972320693095,36.6458308045935
2024-10-25 09:50:00,0.0,0.0,0.0,0.0,100.0,3.2,2.82,2.94,3.32,4.85,77.4743016069768,99.3307802839154,49.1507586342133,85.562805872529,40.0542715047293
2024-10-25 10:00:00,0.0,0.0,0.0,100.0,0.0,2.51,2.83,3.21,4.27,4.59,84.6355530324019,106.506523930837,52.4503788202265,81.9308045594395,39.2943482487477
2024-10-25 10:10:00,0.0,0.0,0.0,0.0,100.0,2.42,3.46,3.99,4.5,3.82,88.5094616765276,107.614570856429,49.6011546992451,81.5926530676681,38.4425280726412
2024-10-25 10:20:00,0.0,0.0,0.0,0.0,0.0,1.9,2.68,3.66,2.84,3.58,96.117273746976,108.52746040456,48.2228168648587,86.9042258833631,38.0081669703917
2024-10-25 10:30:00,0.0,0.0,100.0,0.0,0.0,2.23,2.13,3.12,1.8,2.78,100.782744964109,109.391892038396,50.7338980665971,87.8437871894278,39.90212008842
2024-10-25 10:40:00,0.0,0.0,0.0,0.0,0.0,2.83,2.58,3.85,2.86,3.56,95.035256109642,108.742131019139,56.5220961950977,83.6078609643097,40.780995596472
2024-10-25 10:50:00,0.0,100.0,0.0,100.0,0.0,2.37,2.65,3.89,4.14,3.76,94.2549395030733,114.251095752522,59.8204687351014,84.0242548497987,47.0193330404876
2024-10-25 11:00:00,0.0,0.0,0.0,0.0,100.0,2.7,2.8,4.01,3.25,4.02,91.9778458370029,121.319058127659,55.9949033160842,92.9638023050213,51.3157126670122
2024-10-25 11:10:00,0.0,0.0,0.0,0.0,0.0,3.06,2.67,3.41,3.45,4.06,87.05413741829,118.064308451039,52.0886566748535,89.1957501480137,49.3116229974084
